Микро_Зона_ID;Координата_Старт;Координата_Конец;Родительский_3D_Узел;Букв_в_куске;Масса_Куска_(kDa);GC_Состав_%
Zone_462;50369152;50370173;Node_1;1021;318.292;48.0
Zone_463;50370173;50371194;Node_1;1021;312.911;51.4
Zone_464;50371194;50372215;Node_1;1021;312.061;48.1
Zone_465;50372215;50373236;Node_1;1021;313.102;47.4
Zone_466;50373236;50374257;Node_1;1021;316.274;38.3
Zone_467;50374257;50375278;Node_1;1021;315.469;36.5
Zone_468;50375278;50376299;Node_1;1021;315.512;35.8
Zone_469;50376299;50377320;Node_1;1021;317.345;38.3
Zone_470;50377320;50378341;Node_1;1021;315.351;45.7
Zone_471;50378341;50379362;Node_1;1021;316.539;42.7
Zone_472;50379362;50380383;Node_1;1021;314.409;41.1
Zone_473;50380383;50381404;Node_1;1021;314.669;49.7
Zone_474;50381404;50382425;Node_1;1021;316.314;66.4
Zone_475;50382425;50383446;Node_1;1021;314.824;35.3
Zone_476;50383446;50384467;Node_1;1021;313.86;39.5
Zone_477;50384467;50385488;Node_1;1021;313.842;38.7
Zone_478;50385488;50386509;Node_1;1021;314.762;36.9
Zone_479;50386509;50387530;Node_1;1021;316.007;41.5
Zone_480;50387530;50388551;Node_1;1021;315.658;41.1
Zone_481;50388551;50389572;Node_1;1021;313.929;41.0
Zone_482;50389572;50390593;Node_1;1021;314.617;39.9
Zone_483;50390593;50391614;Node_1;1021;314.912;32.6
Zone_484;50391614;50392635;Node_1;1021;313.588;33.2
Zone_485;50392635;50393656;Node_1;1021;314.563;42.8
Zone_486;50393656;50394677;Node_1;1021;314.349;36.1
Zone_487;50394677;50395698;Node_1;1021;313.556;32.7
Zone_488;50395698;50396719;Node_1;1021;315.269;38.3
Zone_489;50396719;50397740;Node_1;1021;315.201;41.2
Zone_490;50397740;50398761;Node_1;1021;316.89;42.9
Zone_491;50398761;50399782;Node_1;1021;313.364;44.3
Zone_492;50399782;50400803;Node_1;1021;314.144;35.3
Zone_493;50400803;50401824;Node_1;1021;315.134;35.7
Zone_494;50401824;50402845;Node_1;1021;315.321;36.4
Zone_495;50402845;50403866;Node_1;1021;316.283;38.7
Zone_496;50403866;50404887;Node_1;1021;314.448;40.2
Zone_497;50404887;50405908;Node_1;1021;316.156;42.8
Zone_498;50405908;50406929;Node_1;1021;314.846;35.9
Zone_499;50406929;50407950;Node_1;1021;316.168;36.3
Zone_500;50407950;50408971;Node_1;1021;316.18;32.7
Zone_501;50408971;50409992;Node_1;1021;316.126;30.7
Zone_502;50409992;50411013;Node_1;1021;316.951;38.1
Zone_503;50411013;50412034;Node_1;1021;316.876;35.7
Zone_504;50412034;50413055;Node_1;1021;315.753;35.6
Zone_505;50413055;50414076;Node_1;1021;315.64;48.8
Zone_506;50414076;50415097;Node_1;1021;313.014;50.0
Zone_507;50415097;50416118;Node_1;1021;315.319;64.0
Zone_508;50416118;50417139;Node_1;1021;314.71;57.3
Zone_509;50417139;50418160;Node_1;1021;315.056;50.6
Zone_510;50418160;50419181;Node_1;1021;316.513;66.2
Zone_511;50419181;50420202;Node_1;1021;313.726;64.2
Zone_512;50420202;50421223;Node_1;1021;316.486;60.8
Zone_513;50421223;50422244;Node_1;1021;317.566;57.8
Zone_514;50422244;50423265;Node_1;1021;314.435;60.6
Zone_515;50423265;50424286;Node_1;1021;315.866;60.2
Zone_516;50424286;50425307;Node_1;1021;314.531;52.6
Zone_517;50425307;50426328;Node_1;1021;315.496;57.8
Zone_518;50426328;50427349;Node_1;1021;315.091;59.5
Zone_519;50427349;50428370;Node_1;1021;315.082;56.2
Zone_520;50428370;50429391;Node_1;1021;314.725;33.5
Zone_521;50429391;50430412;Node_1;1021;314.862;35.8
Zone_522;50430412;50431433;Node_1;1021;314.436;56.3
Zone_523;50431433;50432454;Node_1;1021;314.72;52.2
Zone_524;50432454;50433475;Node_1;1021;315.158;46.9
Zone_525;50433475;50434496;Node_1;1021;316.795;43.3
Zone_526;50434496;50435517;Node_1;1021;317.831;44.2
Zone_527;50435517;50436538;Node_1;1021;315.631;43.1
Zone_528;50436538;50437559;Node_1;1021;314.719;41.5
Zone_529;50437559;50438580;Node_1;1021;316.488;44.5
Zone_530;50438580;50439601;Node_1;1021;316.406;40.5
Zone_531;50439601;50440622;Node_1;1021;315.852;43.4
Zone_532;50440622;50441643;Node_1;1021;315.994;41.9
Zone_533;50441643;50442664;Node_1;1021;316.702;42.4
Zone_534;50442664;50443685;Node_1;1021;316.245;44.6
Zone_535;50443685;50444706;Node_1;1021;315.5;47.3
Zone_536;50444706;50445727;Node_1;1021;316.109;40.2
Zone_537;50445727;50446748;Node_1;1021;315.266;38.0
Zone_538;50446748;50447769;Node_1;1021;314.341;45.2
Zone_539;50447769;50448790;Node_1;1021;315.289;41.8
Zone_540;50448790;50449811;Node_1;1021;314.552;38.0
Zone_541;50449811;50450832;Node_1;1021;315.627;40.1
Zone_542;50450832;50451853;Node_1;1021;316.503;41.0
Zone_543;50451853;50452874;Node_1;1021;316.519;42.1
Zone_544;50452874;50453895;Node_1;1021;315.439;43.4
Zone_545;50453895;50454916;Node_1;1021;313.945;43.4
Zone_546;50454916;50455937;Node_1;1021;315.064;41.3
Zone_547;50455937;50456958;Node_1;1021;315.924;43.2
Zone_548;50456958;50457979;Node_1;1021;316.84;42.2
Zone_549;50457979;50459000;Node_1;1021;315.272;38.7
Zone_550;50459000;50460021;Node_1;1021;313.467;43.2
Zone_551;50460021;50461042;Node_1;1021;315.169;39.2
Zone_552;50461042;50462063;Node_1;1021;314.694;35.7
Zone_553;50462063;50463084;Node_1;1021;315.42;37.8
Zone_554;50463084;50464105;Node_1;1021;315.574;40.9
Zone_555;50464105;50465126;Node_1;1021;314.733;39.7
Zone_556;50465126;50466147;Node_1;1021;317.829;38.9
Zone_557;50466147;50467168;Node_1;1021;316.145;39.9
Zone_558;50467168;50468189;Node_1;1021;315.589;44.4
Zone_559;50468189;50469210;Node_1;1021;314.22;40.9
Zone_560;50469210;50470231;Node_1;1021;316.959;37.2
Zone_561;50470231;50471252;Node_1;1021;314.432;34.5
Zone_562;50471252;50472273;Node_1;1021;317.713;41.7
Zone_563;50472273;50473294;Node_1;1021;315.197;42.8
Zone_564;50473294;50474315;Node_1;1021;315.356;38.5
Zone_565;50474315;50475336;Node_1;1021;315.159;37.4
Zone_566;50475336;50476357;Node_1;1021;316.384;38.1
Zone_567;50476357;50477378;Node_1;1021;316.451;33.9
Zone_568;50477378;50478399;Node_1;1021;315.059;38.5
Zone_569;50478399;50479420;Node_1;1021;314.334;35.4
Zone_570;50479420;50480441;Node_1;1021;314.827;34.3
Zone_571;50480441;50481462;Node_1;1021;315.882;33.8
Zone_572;50481462;50482483;Node_1;1021;316.445;37.0
Zone_573;50482483;50483504;Node_1;1021;314.66;31.4
Zone_574;50483504;50484525;Node_1;1021;317.418;35.0
Zone_575;50484525;50485546;Node_1;1021;316.164;40.0
Zone_576;50485546;50486567;Node_1;1021;315.642;41.8
Zone_577;50486567;50487588;Node_1;1021;314.685;34.5
Zone_578;50487588;50488609;Node_1;1021;315.802;36.7
Zone_579;50488609;50489630;Node_1;1021;314.441;35.7
Zone_580;50489630;50490651;Node_1;1021;317.885;42.3
Zone_581;50490651;50491672;Node_1;1021;314.113;37.4
Zone_582;50491672;50492693;Node_1;1021;314.593;33.4
Zone_583;50492693;50493714;Node_1;1021;314.025;37.6
Zone_584;50493714;50494735;Node_1;1021;314.892;40.0
Zone_585;50494735;50495756;Node_1;1021;314.126;34.5
Zone_586;50495756;50496777;Node_1;1021;315.541;38.1
Zone_587;50496777;50497798;Node_1;1021;316.342;37.6
Zone_588;50497798;50498819;Node_1;1021;316.007;38.7
Zone_589;50498819;50499840;Node_1;1021;315.966;35.1
Zone_590;50499840;50500861;Node_1;1021;316.09;27.9
Zone_591;50500861;50501882;Node_1;1021;316.006;37.6
Zone_592;50501882;50502903;Node_1;1021;316.322;37.8
Zone_593;50502903;50503924;Node_1;1021;316.282;38.6
Zone_594;50503924;50504945;Node_1;1021;316.862;33.5
Zone_595;50504945;50505966;Node_1;1021;316.698;37.2
Zone_596;50505966;50506987;Node_1;1021;314.327;37.8
Zone_597;50506987;50508008;Node_1;1021;316.472;37.9
Zone_598;50508008;50509029;Node_1;1021;315.852;39.6
Zone_599;50509029;50510050;Node_1;1021;316.485;43.0
Zone_600;50510050;50511071;Node_1;1021;315.818;35.7
Zone_601;50511071;50512092;Node_1;1021;314.403;40.9
Zone_602;50512092;50513113;Node_1;1021;315.694;38.1
Zone_603;50513113;50514134;Node_1;1021;315.414;40.3
Zone_604;50514134;50515155;Node_1;1021;315.181;35.3
Zone_605;50515155;50516176;Node_1;1021;314.529;35.5
Zone_606;50516176;50517197;Node_1;1021;314.741;35.7
Zone_607;50517197;50518218;Node_1;1021;314.613;33.3
Zone_608;50518218;50519239;Node_1;1021;315.143;44.1
Zone_609;50519239;50520260;Node_1;1021;317.122;40.9
Zone_610;50520260;50521281;Node_1;1021;314.944;39.2
Zone_611;50521281;50522302;Node_1;1021;315.628;35.4
Zone_612;50522302;50523323;Node_1;1021;313.692;33.6
Zone_613;50523323;50524344;Node_1;1021;314.611;35.1
Zone_614;50524344;50525365;Node_1;1021;314.788;39.8
Zone_615;50525365;50526386;Node_1;1021;315.374;36.8
Zone_616;50526386;50527407;Node_1;1021;314.776;42.3
Zone_617;50527407;50528428;Node_1;1021;312.92;40.5
Zone_618;50528428;50529449;Node_1;1021;314.466;34.4
Zone_619;50529449;50530470;Node_1;1021;315.859;34.8
Zone_620;50530470;50531491;Node_1;1021;316.459;35.8
Zone_621;50531491;50532512;Node_1;1021;315.444;31.8
Zone_622;50532512;50533533;Node_1;1021;314.507;39.8
Zone_623;50533533;50534554;Node_1;1021;313.911;38.6
Zone_624;50534554;50535575;Node_1;1021;314.821;32.3
Zone_625;50535575;50536596;Node_1;1021;315.061;33.8
Zone_626;50536596;50537617;Node_1;1021;315.625;34.4
Zone_627;50537617;50538638;Node_1;1021;315.313;31.0
Zone_628;50538638;50539659;Node_1;1021;314.817;33.6
Zone_629;50539659;50540680;Node_1;1021;315.016;37.3
Zone_630;50540680;50541701;Node_1;1021;315.589;33.8
Zone_631;50541701;50542722;Node_1;1021;316.057;34.5
Zone_632;50542722;50543743;Node_1;1021;316.269;32.1
Zone_633;50543743;50544764;Node_1;1021;315.396;38.2
Zone_634;50544764;50545785;Node_1;1021;316.218;35.9
Zone_635;50545785;50546806;Node_1;1021;316.241;41.2
Zone_636;50546806;50547827;Node_1;1021;314.788;43.1
Zone_637;50547827;50548848;Node_1;1021;315.13;35.0
Zone_638;50548848;50549869;Node_1;1021;315.182;42.8
Zone_639;50549869;50550890;Node_1;1021;315.68;40.5
Zone_640;50550890;50551911;Node_1;1021;316.104;31.6
Zone_641;50551911;50552932;Node_1;1021;316.625;39.9
Zone_642;50552932;50553953;Node_1;1021;317.932;37.7
Zone_643;50553953;50554974;Node_1;1021;315.373;35.8
Zone_644;50554974;50555995;Node_1;1021;315.663;38.6
Zone_645;50555995;50557016;Node_1;1021;316.813;42.0
Zone_646;50557016;50558037;Node_1;1021;315.39;35.1
Zone_647;50558037;50559058;Node_1;1021;316.27;36.9
Zone_648;50559058;50560079;Node_1;1021;315.288;41.5
Zone_649;50560079;50561100;Node_1;1021;315.321;40.3
Zone_650;50561100;50562121;Node_1;1021;317.375;46.5
Zone_651;50562121;50563142;Node_1;1021;314.264;35.2
Zone_652;50563142;50564163;Node_1;1021;315.104;35.3
Zone_653;50564163;50565184;Node_1;1021;315.318;32.0
Zone_654;50565184;50566205;Node_1;1021;315.047;32.6
Zone_655;50566205;50567226;Node_1;1021;316.167;33.0
Zone_656;50567226;50568247;Node_1;1021;315.479;29.1
Zone_657;50568247;50569268;Node_1;1021;315.852;37.2
Zone_658;50569268;50570289;Node_1;1021;315.487;39.2
Zone_659;50570289;50571310;Node_1;1021;315.678;35.4
Zone_660;50571310;50572331;Node_1;1021;315.42;36.6
Zone_661;50572331;50573352;Node_1;1021;315.155;41.9
Zone_662;50573352;50574373;Node_1;1021;317.232;43.4
Zone_663;50574373;50575394;Node_1;1021;315.299;39.2
Zone_664;50575394;50576415;Node_1;1021;315.592;31.1
Zone_665;50576415;50577436;Node_1;1021;314.642;48.3
Zone_666;50577436;50578457;Node_1;1021;315.603;35.7
Zone_667;50578457;50579478;Node_1;1021;316.298;31.6
Zone_668;50579478;50580499;Node_1;1021;315.898;27.3
Zone_669;50580499;50581520;Node_1;1021;313.986;33.1
Zone_670;50581520;50582541;Node_1;1021;317.176;38.8
Zone_671;50582541;50583562;Node_1;1021;315.061;28.1
Zone_672;50583562;50584583;Node_1;1021;314.945;29.8
Zone_673;50584583;50585604;Node_1;1021;315.395;33.8
Zone_674;50585604;50586625;Node_1;1021;315.623;37.6
Zone_675;50586625;50587646;Node_1;1021;314.215;35.2
Zone_676;50587646;50588667;Node_1;1021;316.412;43.2
Zone_677;50588667;50589688;Node_1;1021;317.372;50.7
Zone_678;50589688;50590709;Node_1;1021;314.449;33.6
Zone_679;50590709;50591730;Node_1;1021;315.623;45.2
Zone_680;50591730;50592751;Node_1;1021;314.341;37.0
Zone_681;50592751;50593772;Node_1;1021;316.133;37.6
Zone_682;50593772;50594793;Node_1;1021;316.442;42.8
Zone_683;50594793;50595814;Node_1;1021;314.156;44.0
Zone_684;50595814;50596835;Node_1;1021;315.611;38.5
Zone_685;50596835;50597856;Node_1;1021;316.012;29.9
Zone_686;50597856;50598877;Node_1;1021;316.452;44.8
Zone_687;50598877;50599898;Node_1;1021;315.57;39.4
Zone_688;50599898;50600919;Node_1;1021;315.171;29.5
Zone_689;50600919;50601940;Node_1;1021;315.313;35.7
Zone_690;50601940;50602961;Node_1;1021;313.925;39.3
Zone_691;50602961;50603982;Node_1;1021;314.734;36.8
Zone_692;50603982;50605003;Node_1;1021;314.197;41.2
Zone_693;50605003;50606024;Node_1;1021;314.793;34.3
Zone_694;50606024;50607045;Node_1;1021;315.043;38.6
Zone_695;50607045;50608066;Node_1;1021;314.251;42.2
Zone_696;50608066;50609087;Node_1;1021;315.945;42.6
Zone_697;50609087;50610108;Node_1;1021;314.529;39.9
Zone_698;50610108;50611129;Node_1;1021;315.095;34.3
Zone_699;50611129;50612150;Node_1;1021;315.528;34.5
Zone_700;50612150;50613171;Node_1;1021;314.578;36.9
Zone_701;50613171;50614192;Node_1;1021;315.542;35.4
Zone_702;50614192;50615213;Node_1;1021;315.785;40.4
Zone_703;50615213;50616234;Node_1;1021;314.662;35.1
Zone_704;50616234;50617255;Node_1;1021;314.663;39.9
Zone_705;50617255;50618276;Node_1;1021;314.944;34.1
Zone_706;50618276;50619297;Node_1;1021;314.606;42.9
Zone_707;50619297;50620318;Node_1;1021;314.574;41.1
Zone_708;50620318;50621339;Node_1;1021;315.839;49.0
Zone_709;50621339;50622360;Node_1;1021;315.095;51.5
Zone_710;50622360;50623381;Node_1;1021;314.889;42.5
Zone_711;50623381;50624402;Node_1;1021;316.958;48.4
Zone_712;50624402;50625423;Node_1;1021;314.116;40.0
Zone_713;50625423;50626444;Node_1;1021;317.533;34.3
Zone_714;50626444;50627465;Node_1;1021;318.324;36.3
Zone_715;50627465;50628486;Node_1;1021;316.919;34.5
Zone_716;50628486;50629507;Node_1;1021;315.199;40.0
Zone_717;50629507;50630528;Node_1;1021;315.894;38.0
Zone_718;50630528;50631549;Node_1;1021;313.591;38.9
Zone_719;50631549;50632570;Node_1;1021;315.732;32.1
Zone_720;50632570;50633591;Node_1;1021;314.548;36.2
Zone_721;50633591;50634612;Node_1;1021;314.95;34.5
Zone_722;50634612;50635633;Node_1;1021;314.611;36.6
Zone_723;50635633;50636654;Node_1;1021;314.853;40.9
Zone_724;50636654;50637675;Node_1;1021;315.038;37.3
Zone_725;50637675;50638696;Node_1;1021;313.947;34.7
Zone_726;50638696;50639717;Node_1;1021;314.098;37.0
Zone_727;50639717;50640738;Node_1;1021;315.094;39.8
Zone_728;50640738;50641759;Node_1;1021;314.274;34.6
Zone_729;50641759;50642780;Node_1;1021;315.769;42.3
Zone_730;50642780;50643801;Node_1;1021;313.644;39.7
Zone_731;50643801;50644822;Node_1;1021;313.83;41.1
Zone_732;50644822;50645843;Node_1;1021;315.352;43.8
Zone_733;50645843;50646864;Node_1;1021;314.06;32.8
Zone_734;50646864;50647885;Node_1;1021;314.765;40.7
Zone_735;50647885;50648906;Node_1;1021;317.555;46.0
Zone_736;50648906;50649927;Node_1;1021;315.693;44.8
Zone_737;50649927;50650948;Node_1;1021;316.421;44.3
Zone_738;50650948;50651969;Node_1;1021;314.822;33.3
Zone_739;50651969;50652990;Node_1;1021;314.595;36.2
Zone_740;50652990;50654011;Node_1;1021;314.822;41.8
Zone_741;50654011;50655032;Node_1;1021;315.603;28.8
Zone_742;50655032;50656053;Node_1;1021;315.614;38.9
Zone_743;50656053;50657074;Node_1;1021;316.733;45.0
Zone_744;50657074;50658095;Node_1;1021;315.094;37.5
Zone_745;50658095;50659116;Node_1;1021;315.745;31.5
Zone_746;50659116;50660137;Node_1;1021;317.243;35.4
Zone_747;50660137;50661158;Node_1;1021;315.356;36.0
Zone_748;50661158;50662179;Node_1;1021;314.472;33.9
Zone_749;50662179;50663200;Node_1;1021;315.06;36.5
Zone_750;50663200;50664221;Node_1;1021;314.348;42.2
Zone_751;50664221;50665242;Node_1;1021;315.479;40.4
Zone_752;50665242;50666263;Node_1;1021;315.588;39.2
Zone_753;50666263;50667284;Node_1;1021;315.478;45.6
Zone_754;50667284;50668305;Node_1;1021;314.586;37.7
Zone_755;50668305;50669326;Node_1;1021;314.426;37.2
Zone_756;50669326;50670347;Node_1;1021;317.001;38.8
Zone_757;50670347;50671368;Node_1;1021;316.587;40.3
Zone_758;50671368;50672389;Node_1;1021;314.626;41.2
Zone_759;50672389;50673410;Node_1;1021;316.355;42.0
Zone_760;50673410;50674431;Node_1;1021;314.926;40.2
Zone_761;50674431;50675452;Node_1;1021;314.821;39.7
Zone_762;50675452;50676473;Node_1;1021;315.98;40.6
Zone_763;50676473;50677494;Node_1;1021;315.554;35.6
Zone_764;50677494;50678515;Node_1;1021;316.146;39.9
Zone_765;50678515;50679536;Node_1;1021;315.653;43.7
Zone_766;50679536;50680557;Node_1;1021;315.168;32.4
Zone_767;50680557;50681578;Node_1;1021;314.634;40.2
Zone_768;50681578;50682599;Node_2;1021;315.025;46.7
Zone_769;50682599;50683620;Node_2;1021;316.477;40.0
Zone_770;50683620;50684641;Node_2;1021;316.194;40.1
Zone_771;50684641;50685662;Node_2;1021;316.356;35.0
Zone_772;50685662;50686683;Node_2;1021;316.595;42.7
Zone_773;50686683;50687704;Node_2;1021;314.879;43.1
Zone_774;50687704;50688725;Node_2;1021;316.366;43.5
Zone_775;50688725;50689746;Node_2;1021;316.951;40.6
Zone_776;50689746;50690767;Node_2;1021;315.21;41.3
Zone_777;50690767;50691788;Node_2;1021;313.651;42.7
Zone_778;50691788;50692809;Node_2;1021;314.842;40.5
Zone_779;50692809;50693830;Node_2;1021;314.007;30.8
Zone_780;50693830;50694851;Node_2;1021;315.467;32.2
Zone_781;50694851;50695872;Node_2;1021;315.954;43.5
Zone_782;50695872;50696893;Node_2;1021;313.803;36.2
Zone_783;50696893;50697914;Node_2;1021;315.303;33.8
Zone_784;50697914;50698935;Node_2;1021;314.883;32.2
Zone_785;50698935;50699956;Node_2;1021;315.228;27.3
Zone_786;50699956;50700977;Node_2;1021;314.355;37.0
Zone_787;50700977;50701998;Node_2;1021;314.33;31.7
Zone_788;50701998;50703019;Node_2;1021;314.896;31.9
Zone_789;50703019;50704040;Node_2;1021;315.306;31.7
Zone_790;50704040;50705061;Node_2;1021;315.589;28.6
Zone_791;50705061;50706082;Node_2;1021;315.065;38.5
Zone_792;50706082;50707103;Node_2;1021;315.028;34.6
Zone_793;50707103;50708124;Node_2;1021;316.458;44.4
Zone_794;50708124;50709145;Node_2;1021;318.445;40.1
Zone_795;50709145;50710166;Node_2;1021;315.296;36.8
Zone_796;50710166;50711187;Node_2;1021;314.232;45.4
Zone_797;50711187;50712208;Node_2;1021;314.525;40.5
Zone_798;50712208;50713229;Node_2;1021;316.66;46.4
Zone_799;50713229;50714250;Node_2;1021;314.218;45.1
Zone_800;50714250;50715271;Node_2;1021;315.473;39.7
Zone_801;50715271;50716292;Node_2;1021;315.034;35.0
Zone_802;50716292;50717313;Node_2;1021;315.286;45.4
Zone_803;50717313;50718334;Node_2;1021;315.154;41.3
Zone_804;50718334;50719355;Node_2;1021;314.678;29.8
Zone_805;50719355;50720376;Node_2;1021;314.726;35.6
Zone_806;50720376;50721397;Node_2;1021;313.825;39.8
Zone_807;50721397;50722418;Node_2;1021;314.358;42.9
Zone_808;50722418;50723439;Node_2;1021;316.691;46.5
Zone_809;50723439;50724460;Node_2;1021;314.942;46.7
Zone_810;50724460;50725481;Node_2;1021;314.626;40.5
Zone_811;50725481;50726502;Node_2;1021;315.323;46.9
Zone_812;50726502;50727523;Node_2;1021;314.582;40.8
Zone_813;50727523;50728544;Node_2;1021;316.666;42.2
Zone_814;50728544;50729565;Node_2;1021;315.419;43.8
Zone_815;50729565;50730586;Node_2;1021;314.896;37.5
Zone_816;50730586;50731607;Node_2;1021;313.965;45.7
Zone_817;50731607;50732628;Node_2;1021;314.071;38.8
Zone_818;50732628;50733649;Node_2;1021;313.331;34.6
Zone_819;50733649;50734670;Node_2;1021;314.142;44.2
Zone_820;50734670;50735691;Node_2;1021;316.097;33.5
Zone_821;50735691;50736712;Node_2;1021;314.912;38.7
Zone_822;50736712;50737733;Node_2;1021;314.254;31.5
Zone_823;50737733;50738754;Node_2;1021;315.581;36.6
Zone_824;50738754;50739775;Node_2;1021;316.061;31.0
Zone_825;50739775;50740796;Node_2;1021;315.116;34.0
Zone_826;50740796;50741817;Node_2;1021;316.866;35.3
Zone_827;50741817;50742838;Node_2;1021;316.576;43.7
Zone_828;50742838;50743859;Node_2;1021;314.484;40.7
Zone_829;50743859;50744880;Node_2;1021;314.558;35.5
Zone_830;50744880;50745901;Node_2;1021;316.473;41.6
Zone_831;50745901;50746922;Node_2;1021;316.005;44.4
Zone_832;50746922;50747943;Node_2;1021;316.073;48.7
Zone_833;50747943;50748964;Node_2;1021;316.146;38.2
Zone_834;50748964;50749985;Node_2;1021;315.583;39.0
Zone_835;50749985;50751006;Node_2;1021;314.343;39.2
Zone_836;50751006;50752027;Node_2;1021;314.802;39.0
Zone_837;50752027;50753048;Node_2;1021;313.81;43.2
Zone_838;50753048;50754069;Node_2;1021;313.645;39.4
Zone_839;50754069;50755090;Node_2;1021;314.856;39.5
Zone_840;50755090;50756111;Node_2;1021;314.121;51.7
Zone_841;50756111;50757132;Node_2;1021;313.486;40.5
Zone_842;50757132;50758153;Node_2;1021;313.705;32.7
Zone_843;50758153;50759174;Node_2;1021;313.618;38.6
Zone_844;50759174;50760195;Node_2;1021;314.687;40.2
Zone_845;50760195;50761216;Node_2;1021;315.39;37.4
Zone_846;50761216;50762237;Node_2;1021;315.36;39.9
Zone_847;50762237;50763258;Node_2;1021;315.395;41.5
Zone_848;50763258;50764279;Node_2;1021;314.274;31.0
Zone_849;50764279;50765300;Node_2;1021;314.574;37.1
